file,view,screen,state,surface,is_modal,modal_capture_scope,backdrop_observable,back_screen_key,panel_crop_size,theme,real_w,real_h,expected_w,expected_h,size_match,dom_w,dom_h,dom_size_match,capture_selector,sha256,bytes
suite-dbt-now-light-960x600.png,suite-dbt-now,dbtnow,,window,false,,false,,,light,960,600,960,600,yes,960,600,yes,.window,33cf8a9c841345a5a7881ccaee600dd50beae580e22411e399c40b1518767416,128667
suite-dbt-now-dark-960x600.png,suite-dbt-now,dbtnow,,window,false,,false,,,dark,960,600,960,600,yes,960,600,yes,.window,0554d4830fc84ad378287af8cab4fb816c3181b015c1dc0db0944a2571118c37,124247
suite-dbt-library-light-960x600.png,suite-dbt-library,dbtlib,,window,false,,false,,,light,960,600,960,600,yes,960,600,yes,.window,dc021d36a969b87f7547a2671dbf96ca9398e755318165dac7fdbd6c5586032c,149123
suite-dbt-library-dark-960x600.png,suite-dbt-library,dbtlib,,window,false,,false,,,dark,960,600,960,600,yes,960,600,yes,.window,3a6b26f7ced977b394db7657465bd9671f738f8eb22e199dfa8eb48dbff8f5e6,144947
suite-dbt-practice-stop-light-960x600.png,suite-dbt-practice-stop,dbtlib,,window_modal,true,window_overlay,true,suite:dbt-library@light,,light,960,600,960,600,yes,960,600,yes,.window,2cb709990133622ea92af4744a05951532610d99e057f2a5d8d395aafa568db0,105344
suite-dbt-practice-stop-dark-960x600.png,suite-dbt-practice-stop,dbtlib,,window_modal,true,window_overlay,true,suite:dbt-library@dark,,dark,960,600,960,600,yes,960,600,yes,.window,9346b0ac1120de54c36133d06631442ea2ac1c5b3472a847e05a4a168210078e,114345
suite-onboarding-light-520x600.png,suite-onboarding,onboarding,normal,narrow,false,,false,,,light,520,600,520,600,yes,520,600,yes,.window,6465e36e4e129fc32201dc0f40337699a79b6010a2aa3437c8193b25e9f8585a,131296
suite-onboarding-dark-520x600.png,suite-onboarding,onboarding,normal,narrow,false,,false,,,dark,520,600,520,600,yes,520,600,yes,.window,3a3a3e26786d4e0865f090319cfa544a9bf2ed5595ffe6d5ae3165d328510821,118221
suite-onboarding-error-light-520x600.png,suite-onboarding-error,onboarding,error,narrow,false,,false,,,light,520,600,520,600,yes,520,600,yes,.window,dc368298e3f93415daf468cfa647dcee7cdb701304f27966c9dabe91c5686879,132661
suite-onboarding-error-dark-520x600.png,suite-onboarding-error,onboarding,error,narrow,false,,false,,,dark,520,600,520,600,yes,520,600,yes,.window,bbb7fe3d896f4bfb50c92f5b4b61b07c921bee21b9deb7a9cc16456b7660ada3,120298
suite-recuperar-acceso-light-520x600.png,suite-recuperar-acceso,recuperar,,narrow,false,,false,,,light,520,600,520,600,yes,520,600,yes,.window,e84ae6f697e149fab1a5ec3b4286ebbbe335a5aab5371c3973d08332873ee1ce,134799
suite-recuperar-acceso-dark-520x600.png,suite-recuperar-acceso,recuperar,,narrow,false,,false,,,dark,520,600,520,600,yes,520,600,yes,.window,375ffb67bf1ffbcb93ef74fd7d24bc6d99eb6f79a61d6aff1169c933d8372243,122607
